trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2003-09-16,0.004097139339233082,0.0031181341296990187,0.0077572404704224105,0.010917331423616637,0.005611010593073692,0.00911397380458786,0.01265523143231214,0.006667657497660008,0.011256172282770255,0.005847565595365523
2003-09-17,-0.007621583023252661,-0.011832332046722637,-0.01285497553339059,-0.009667638697804045,-0.015754592675226678,-0.01109167276743832,-0.010958634189330508,-0.009193655174090938,-0.009352109153147584,-0.0162596920501023
2003-09-18,-0.00018659147181595588,-0.002805714628042314,-0.0004566983701626643,-0.0007079697652933451,-0.0011367669252492312,0.0018862645497557417,-0.00023349289100570337,0.0011232907426079136,0.00021502552812922013,0.0003548230134543183
2003-09-19,0.0009121707132581784,-0.00020480349419911158,0.0007585247093732984,0.0029437335391273257,0.0002517875087144992,-0.00018200595636037295,0.002219981439307633,0.0009048632866472978,-0.0021708944869387055,0.006830009743901393
2003-09-22,-0.006256015688776874,-0.004748466635706941,-0.014958289944692916,-0.005339160106688564,-0.006424050373553214,-0.0016916689195277629,-0.006076100188814993,-0.007370884201496964,-0.0051476809046634075,-0.004118352805065446
2003-09-23,0.003090929925601657,0.0041260908044544855,0.005850680960127125,0.0048487204084204615,0.007595265567502551,0.005789864644956648,0.003964790695926235,0.0112689774448329,0.004828307997081335,0.00250215782957198
2003-09-24,-0.001003442693391174,0.003803421642102155,0.002743107444890026,0.004307890223096698,0.0042559299143990394,0.0027388442403035746,0.002481536326937065,0.002953482392454344,0.0038396504323804097,0.002404798220702536
2003-09-25,-0.011362293996940397,-0.014217718342694611,-0.009112294611622109,-0.012964312058806172,-0.014203416306817086,-0.014394851822623275,-0.015005512059831446,-0.012615347172259504,-0.01513335964993495,-0.01517515476726613
2003-09-26,0.002006729270235371,-0.00540121721154844,-0.006268642377082236,-0.008687318790903075,-0.002410817466094278,-0.00652629155415838,-0.005545595045190371,-0.005709724155061486,-0.006118810727112371,-0.006653266230824388
2003-09-29,-0.006716046363793969,-0.00867520095760274,-0.013340491622347746,-0.012603166492321289,-0.01084003125777382,-0.014932007486938775,-0.015649459302878664,-0.017053159134574274,-0.014453960515516803,-0.016168399031001326
2003-09-30,0.007379406566090203,0.014704360858448631,0.0064449272191716865,0.011021756730113385,0.009351871228791274,0.010513223345793833,0.006906031956004179,0.008629247138997664,0.007722910635157239,0.008708798413879993
2003-10-08,0.005293825401961731,0.004011447357662729,0.0065241067784384986,-6.966279233833937e-05,0.004687736154265104,0.0013231176356105563,0.0009961109346315938,0.000664982773339076,0.001632173581269794,0.00585182538294375
2003-10-09,-0.0001594018790586759,-0.002329367671829827,-0.0014072444871971437,-0.0008569105272403542,-0.002533885697421304,-0.0026329284611513637,5.363168016896385e-05,-0.0012283737264324648,-0.004009536734065443,-0.002023337851962518
2003-10-10,0.0232983085700264,0.02362546442481524,0.025632874291053633,0.02277460580502363,0.0294334773072451,0.0250747122289332,0.026638668637178904,0.02228442569103216,0.02266721748605624,0.020782742292832813
2003-10-13,-0.0026061736151750865,-0.003682788064456808,-0.0048256947198615455,-0.0033413607372794352,-0.002959057606412411,-0.002771334601745313,-0.0027328990963711585,-0.001800342140985494,-0.00532485777398884,-0.0040152832417624474
2003-10-14,-0.009342401298534322,-0.009386459414473145,-0.007502041116306038,-0.007289443668792584,-0.008945601734231498,-0.009109014221212193,-0.010516943834859262,-0.007164458403848195,-0.008659356903361826,-0.011131310366368377
2003-10-15,-0.0009105588021604879,-0.005945779085865742,-0.0035257589233445253,-0.0006216840028315999,-0.0031697346892830113,-0.0023463839657900973,-0.006185425405288786,-0.004835062945671146,-0.002388509724567737,-0.00047629727139578343
2003-10-16,-0.012156612019425816,-0.015878050624172992,-0.009853292445341765,-0.013458871626447726,-0.01185384886119465,-0.011594347773293818,-0.014726053715712884,-0.012951392501149543,-0.016361198898994646,-0.018107092191299586
2003-10-17,0.008729788738242525,0.0020376165923433804,0.002488105225922826,0.002683415038398939,0.0024561683395697546,0.0025875267486120757,0.0052197532172996875,0.002873259161251677,-0.0006857026568879384,-0.0016236236432938182
2003-10-20,-0.00026274555187277593,-0.01192867437714719,-0.007043933072380831,-0.007026562373827251,-0.01185358608123329,-0.007699152593833916,-0.007157261163909633,-0.010844019498432228,-0.008193008885174805,-0.011125440131126032
2003-10-21,0.008167122415044034,0.0025086063757684064,0.0004607786363599975,0.0050241203525759,0.005854459851280335,0.0037276252110223715,0.0026615887840715237,0.005994950017190792,4.827579510559326e-05,0.0005021051157112938
2003-10-22,0.027120808026696128,0.021448635864591163,0.02206868479603166,0.02116621909165145,0.020366438678713954,0.024947482015034824,0.02553542631939076,0.026913865504065732,0.022666868837434122,0.0249131931010452
2003-10-23,-0.0063477712752887045,-0.008793295011457362,-0.009149513738797459,-0.008496106487451697,-0.013601651689726244,-0.009266399967899212,-0.00793137804764542,-0.006150757875973605,-0.005674908507250829,-0.010152034534032166
2003-10-24,0.004236726893123132,-0.001826017584376024,-0.003893781486672587,0.00010964287961900915,-0.007910496106324282,-0.004954072680382991,-0.005603944794378203,-0.008405218970784355,-0.009070557904555963,-0.009609785846436953
2003-10-27,-0.0015588870030351558,-0.006400811744838201,-0.010744886067662884,-0.018147369741839666,-0.004749071072757194,-0.006998052672769097,-0.016877934756771087,-0.01206684856193804,-0.01334992088251701,-0.008452378086428831
2003-10-28,0.0021924835059916182,0.003996561296545426,-0.0051510608018739594,-0.005260797087617401,-0.002673224911712646,0.00028192114126554893,-0.00592105226224565,-0.0018972681500416938,-0.008338753992331818,-0.009122633535867978
2003-10-29,-0.0047864817417974164,-0.0018079336521108923,-0.020417504464970662,-0.016496766366863935,-0.01476645798164212,-0.006990441816081739,-0.013497347105146546,-0.003923726860302548,-0.01068319231647047,-0.014202033216401405
2003-10-30,-0.006209143173880611,-0.012961721723029035,-0.008933889653367994,-0.01278280983359368,-0.014335916525833292,-0.014948417783903996,-0.020980675451988944,-0.012132387271764761,-0.013386744681779198,-0.012093531394921555
2003-10-31,-0.002357107753202646,0.005699296311106905,0.0046172713987299545,0.002483350977682639,0.0018288118725335392,0.003093255180496526,0.001703617153764293,0.0025668749200489457,0.002174365350007219,0.0049395467405230304
2003-11-03,0.014586599310588205,0.013107521458393995,0.0113003486131786,0.006332937497022329,0.013319361039606872,0.013552877541685009,0.004377738846458664,0.013754300143545495,0.0055765871027577876,0.012993550711406378
2003-11-04,0.015467579543097496,0.027007479423348343,0.016020647108135694,0.016574321972282327,0.019688263519743045,0.018107344876630366,0.018735035087237138,0.02277633866552654,0.017258512037224907,0.018936445854892972
2003-11-05,0.004557461478993095,0.0003376632830101846,-0.008039838980273417,-0.009542171687239854,-0.00920767111041319,-0.007103654540660045,-0.010393305871924675,-0.008228493319576936,-0.009595985873851463,-0.012170623464187135
2003-11-06,-0.013787006489276967,-0.013596341422746756,-0.016081404887138905,-0.02150042657236485,-0.02387389985257041,-0.02087226561289515,-0.02821656770383691,-0.026483747825736485,-0.026408938371933345,-0.028353546986727506
2003-11-07,-0.015552452863151269,-0.019808470397204153,-0.008648309725425112,-0.010338997871820582,-0.012600783840267409,-0.01628584719028616,-0.012566425664012166,-0.012493112943271056,-0.014650445080069081,-0.011967639179390917
2003-11-10,0.0063888422851368625,0.009598056117224113,-0.0020374010260923894,0.006323495745906942,0.004897427308031442,0.0034826912137880333,0.000693356245896313,0.000507073866066912,-0.00158028058334387,-0.005435376294866508
2003-11-11,0.0014522696126331568,0.0070697564915012286,0.0023776203189941163,0.003930564725959279,0.0036964251647443854,0.0029454169560087684,0.0003982805941943572,0.001329720030520614,-0.0017810856008707093,0.007188345087984857
2003-11-12,-0.01356612475539305,-0.022434965746842877,-0.011757349042935267,-0.012659600915241348,-0.017635830507892705,-0.018893349925588866,-0.01878841926301282,-0.023545041962186732,-0.01768035357935271,-0.019798950781479432
2003-11-13,0.002077341710250487,0.001326406893275361,0.0012666192045471631,1.5483153234824556e-05,0.004988846854417289,0.0020730549180500452,0.0022358973077047065,0.0013773572348311106,0.004647111250717093,0.005182670716166007
2003-11-14,0.006033872386617069,0.007762660022682189,0.007324997675682579,0.005288171673945783,0.009044143974638472,0.006734029260459687,0.005628590403691405,0.011273294656588714,0.009086372266621155,0.0082111934623782
2003-11-17,-0.004379849691816706,-0.0017479544374342131,0.0004593470478980686,-0.0032733532162018734,-0.0036316824684570885,0.00013974240970016658,-0.002665715493380828,-0.0054108321121119,-0.0034962998238755208,-0.000986185321609138
2003-11-18,-0.016767415774703975,-0.011658974401925504,-0.018309044608212206,-0.011058043197518082,-0.013527314915340462,-0.014833347783754409,-0.013146498641490393,-0.009430817718675842,-0.009359228388819273,-0.011680597417098907
2003-11-19,0.014330257332799504,0.012696617246066619,0.0161167140503376,0.017759756945849352,0.014477791734540989,0.02274583366547767,0.015951632480856584,0.014268509444107298,0.017662184135272936,0.019026436865244432
2003-11-20,0.014703081422663189,0.026908430931112604,0.027039512230965547,0.03129534474635291,0.028198136283865534,0.034548997714343846,0.03175869963203188,0.030617905741105914,0.03515998509766301,0.03732867525525379
2003-11-21,-0.002284154078907152,-0.0077113927758726535,-0.012598699032165735,-0.015126273129037597,-0.007606694156225195,-0.013462785249912986,-0.012603824365863967,-0.013758646488428464,-0.013494282896135123,-0.015090185168863688
2003-11-24,0.023370821914768195,0.025308700835336297,0.028367295001693858,0.03185107248063118,0.03218632371579859,0.02968615523332637,0.033053911676523426,0.029618034931315016,0.03279663262901499,0.030997218572757574
2003-11-25,0.002016075284582877,0.005604288511593421,-0.0003201618402040141,0.004816718436353329,0.0025930727557207907,0.002804085482455569,0.007041806752939243,0.001794543860705285,0.007538597055847136,0.013688759096638706
2003-11-26,0.005023126483287219,0.00314548312655905,0.00015740482450405784,0.0007400325103360134,0.006738648670267104,0.002090990713268012,0.001107586682354551,0.003084367163791595,0.002195858912971177,0.006556997371179599
2003-11-27,-0.008835681097471973,-0.016174982186905884,-0.011974923670840909,-0.01685614153269748,-0.021677983029778518,-0.01795919851274625,-0.018255510825505347,-0.016403243961870793,-0.020318191742679605,-0.0231882928158335
2003-11-28,0.003885662245746624,0.004724502525322407,0.005189468707157546,0.005040944008997928,0.009581691903665713,0.005252533376396629,0.0036407290534039368,0.007743839960472837,0.005398828739394073,0.010174208796153971
2003-12-01,0.012594650668361197,0.030640930842928446,0.026901514868329826,0.02246339095934749,0.02148772924529803,0.02473633785935113,0.027259185642672146,0.02321317303500313,0.020690575823262673,0.021200724812384577
2003-12-02,-0.0011457699533105273,0.005011964279368764,-0.000169542548191152,-0.002438771704157416,0.002512354546406143,0.0021962361583796755,0.001868209097113361,-0.0013919598185289895,0.0038252233650724653,-0.0025489518769669702
2003-12-03,0.006950844618992237,0.013292492452325782,0.001263915831381752,3.771625329985764e-05,0.002486617762683983,0.0059242620370163835,0.008266850027125527,0.0004274317008535983,0.0034923532747911583,0.00035308142986205615
2003-12-04,0.0036828232201479992,0.004117568358972458,0.0013312657770772624,0.0006767915665086473,0.0037222219540543914,0.002763098725120882,0.004367188916578655,0.008979848274794325,0.005394772665452983,0.0025670148950346088
2003-12-05,-0.0011687416755620638,-0.007042645722710366,-0.002458639146772038,0.009601431522710802,-0.002178731699211264,0.00047921176228286596,-0.004072704173664694,0.0016176674412284868,-0.00016392540164651134,-0.0008496486692480946
2003-12-08,-0.007641411266668589,-0.004834510253682613,-0.010883136781847682,-0.007896705187795769,-0.013588015826900867,-0.012030506125514614,-0.012913762630763121,-0.012982744804477692,-0.011906508714039556,-0.010429164510536295
2003-12-09,0.0029089400924945047,0.011114996351518839,-0.00022893528852053986,0.002943629466444355,0.0034039135085158394,0.003957943108658559,0.004612632618434052,0.004122979588690675,0.004739679656360855,0.008933496817730596
2003-12-10,0.007130653706964427,0.030330705459284808,0.005303378228719903,0.012200894155370227,0.011021078541970169,0.010154303157003625,0.010295067337668946,0.01326562316972224,0.008010455394049085,0.013008341347632802
2003-12-11,-5.486121365460685e-06,0.0022144050464893068,-0.004022913108714186,0.0020626662519542456,-0.003287132435507088,0.001997185009148371,0.0014766692955030208,-0.003848476395459343,-0.0015109155913173573,-0.0007037167318244399
2003-12-12,-0.0016479062055080446,-0.0011541418510972558,0.012196442722827784,-0.0008516473620503639,-0.0021289954414687906,-0.0022531028803066703,-0.0016351452963506246,-0.0028755197289399136,-0.003563729593820117,-0.004873349913716126
2003-12-15,0.00273462645297679,-0.0015819590923600616,-0.004879951895047658,0.0027750882789139065,-0.0011218289826347336,0.003299551695532241,0.0018212014998942162,0.002054468204763018,0.0016278073995321853,3.1738842186379446e-05
2003-12-16,-0.004171718652519489,-0.001018526949957246,-0.0006652545111750224,-0.0015367799463270294,-0.004681962935045892,-0.006354847235657713,-0.006357028695568202,-0.005164108097221348,-0.007575428892332515,-0.008166201448638926
2003-12-17,-0.004261246931667695,-0.008706109526523786,-0.00795535883161558,-0.005116922017332438,-0.007559342310621421,-0.0072082506582060646,-0.005728156395638063,-0.008072588546581333,-0.007691531987015671,-0.004610184803549853
2003-12-18,0.004734356027556616,0.004279462839108004,0.004632577323730534,0.002310013522790659,0.005740576631651197,-0.004670882356649015,-0.004398454637689153,-0.007304089740095288,-0.006083179070475487,-0.0075724172025330916
2003-12-19,0.0011970087296192733,0.01589214508580584,-0.008473766264035421,-0.011290448521835047,-0.011863180078507275,-0.018330674438836347,-0.024185041779976255,-0.02975847013914112,-0.03212846788051451,-0.03262852575937124
2003-12-22,0.015551383231076335,0.02484020253332031,0.05420702277207782,0.02717528232556129,0.02873182334935354,0.019206909198400936,0.027386987991986463,0.025122010536729633,0.02911601340727349,0.027386866238290432
2003-12-23,-0.0027096620403297645,0.0044668893656430375,0.002284034164880282,0.0033380425735671806,0.011198078333828628,0.0047734323535445706,0.004427665998779289,0.0057565779052143684,0.010284541881133025,0.009268270745788237
2003-12-24,0.00744682195850246,0.010073901478687244,0.008354123594851668,0.006593219857225095,0.006615966806743689,0.0069756381073272766,0.012414655450968332,0.008255868759061657,0.006299144136271157,0.005415173782714423
2003-12-25,0.0021592962582639187,-0.004339274562377102,0.00017539494927485365,-0.001440110337118965,-0.001742035651153781,-0.0051938715905341225,-0.0034735161435505784,-0.002519276014230503,0.005558555933911457,0.00047908077174472173
2003-12-26,0.000317057019761423,-0.0017537987219506713,0.006794106818544715,-0.0005169567398863852,0.0029258724259247962,0.0018592387810897298,0.0009306476267858142,-0.0002103199970792384,0.005220791361107623,-0.00025960747215932544
2003-12-29,-0.003017049190241859,-0.009418522837872931,-0.010156209351511536,-0.0075089588838378124,-0.009167339642051716,-0.021471622147012186,-0.01515690781529035,-0.007042819436279042,-0.00527696815773595,-0.006294875230332846
2003-12-30,0.007805252234929429,0.005253898354781528,0.014119798998049807,0.007718993451001171,0.005167996775816665,0.016122294690765055,0.007683258910280136,0.00633491464490665,0.0047662289926458795,0.003997369312953304
2003-12-31,-0.003906808957837712,-0.010764859542202318,-0.0065684871844359305,-0.006413502520423869,-0.010233217423523667,-0.013626065960725438,-0.011207444574897477,-0.011219840690906471,-0.00971685480309757,-0.009114316836785338
2004-01-02,-0.004146548644288215,0.012868139131664381,-0.0027987243367340263,0.004869070915650101,0.007158157084039561,0.030136884585720326,0.007843718555134443,0.006560812316189885,0.013450857894643125,0.005115702394177384
2004-01-05,0.013488536797554018,0.015009312662806777,0.03025677810589242,0.01431008924995227,0.06268115361836434,0.016864283309898892,0.014197755968489932,0.028687278463350955,0.01926307845834982,0.010318515872466572
2004-01-06,-0.0014012495008001817,-0.0013908913215516189,0.007243747144534114,-0.002782724412888226,-0.007609082886663067,-0.0002751712882531953,0.007445696635286259,0.003397399458542788,0.008951874198129465,0.0001547353141934844
2004-01-07,0.003099746763292542,0.012957273615383695,0.01664603856289083,0.0020826140483917073,0.004390647723274062,0.0077214383302303315,0.011604508382091865,0.013172251710721703,0.012339062101026841,0.01078080314445905
2004-01-08,0.007878416920679619,0.016840373700199664,0.006060189454002552,0.0136451763927051,0.003639747870665692,0.016160350871948094,0.021425976201062017,0.01671911404777269,0.012916859919895612,0.018680427392420863
2004-01-09,-0.008614465399192691,-0.013891036185207966,-0.01796955564578394,-0.011605660056953546,-0.02517196690060072,-0.016594747305762877,-0.00418912217996472,-0.009033588049669944,-0.010225891326266513,-0.005743048319464632
2004-01-12,0.01687134564167792,0.026738660401490547,0.018887861770032967,0.028905535416093125,0.016300623560600767,0.02099779610498242,0.018775434713460697,0.026703356266933702,0.020577779794177832,0.014965331443137393
2004-01-13,0.0016603283877447863,-0.0009089824902347447,-0.0031693390265351592,-0.017607656929771693,0.004050274915464228,0.007373395586227609,0.007524298873351305,0.005278322523409303,0.005362870779655708,0.009228101391496518
2004-01-14,-0.006103060367443564,-0.006630579226228747,-0.013693750242573764,-0.019245802902556695,-0.008037416791241616,-0.006347605177432294,-0.005865292701573674,-0.014053818510329727,-0.006551245529743229,-0.004941730029604496
2004-01-15,-0.0003022135040585657,-0.004867293980806812,-0.0014203599900237326,-0.001810382758337983,-0.005218857997995933,-0.0043345437095928105,-0.004260667474870908,-0.010008998199521349,0.0026285476485469685,-0.006796853985434457
2004-01-16,0.005009015782699399,0.004332627487480034,0.005038575482833055,0.008637044458145783,0.011614891202484342,0.006981871557455816,0.013305027944979453,0.005603415927302643,0.010075729961971376,0.009182143546683685
2004-01-29,0.009985339918785347,0.02032982756900007,0.007257131842654057,0.023440317528602823,0.015522275084864347,0.030758519462850267,0.026125094608701018,0.01911635903039449,0.03273495028864257,0.035339167085598734
2004-01-30,-0.021609839617814958,-0.015234898362118774,-0.031989170075402994,-0.021644838431877342,-0.025473927274141026,-0.025785326473405472,-0.02280746098631252,-0.022808196762075322,-0.021984393874434755,-0.01270018628197159
2004-02-02,0.014613270288348721,0.01756549024182241,0.016162644425556597,0.020941269317298266,0.018579699473658413,0.019632099341728736,0.023426252510899817,0.02124818938511607,0.021991881278969918,0.01823950735694088
2004-02-03,0.010288435641034658,0.01092814791969055,0.027318942150265164,0.0153133705266971,0.01107572064606756,0.010201993035724102,0.018220585322387878,0.010531020721168429,0.013330082099969567,0.004847977329043198
2004-02-04,0.014623031253267868,0.017176353388001386,0.018843713994025832,0.01899889513974588,0.020638819783061046,0.02150096149234932,0.019415052998831048,0.021896280230635973,0.020151733990683738,0.03424976958344454
2004-02-05,-0.006683671985501661,0.005739440183112464,0.004132016561245473,0.01179718871272328,0.005693427893282869,0.006183136546585803,0.000659604737738201,0.009203356603635072,0.014086033119681412,0.01437607872773293
2004-02-06,0.001938718167724979,-0.00631829712710941,-0.012759834204410367,0.004566971796784872,-0.010346698806650224,-0.0037607261825605303,-0.00485218001491156,-0.008989276468129713,-0.013135531600090086,-0.01975373363119387
2004-02-09,0.013308910036894451,0.011082329698041989,0.017317260507423184,0.017886274146628495,0.010798617985552867,0.01871322109835874,0.019492659309347394,0.015708429296402985,0.020064807890003325,0.025711377116992843
2004-02-10,-0.002985998482332383,-0.005793852777930101,-0.0037499432431410715,-0.006378740346555128,-0.00954979331367114,-0.002353974435892187,-0.002551379387694334,-0.0015767673226350688,-0.0023389067663234574,0.01006456853118307
2004-02-11,-0.006201437408864124,-0.007294461620112076,-0.003810577349877607,-0.0018418426127809041,-0.018159513662755415,-0.006783408615244332,-0.005774861030476769,-0.006393063262764089,-0.009486314010614361,0.009369221655317657
2004-02-12,-0.0016705351019843304,-0.00295071466052084,-0.0012633913816548598,-0.0009801296226415992,-0.024044248076844965,-0.0040185694981498725,-0.003126181380955975,-0.0032116937191617755,-0.0077704514956127456,0.0035957986129806067
2004-02-13,-0.00038786364175188445,-0.005490680183299421,-0.004171720182535291,-0.00934302059123449,0.0008627442156999401,-0.006367049790652509,-0.001750317054887831,-0.003776781528100962,-0.0036455835296450904,-0.01793895614103171
2004-02-16,0.01481690019976772,0.01928109900237498,0.023929462729737266,0.017013996828856518,0.02014826068449092,0.021775334497824806,0.023049325899452494,0.02669456223656312,0.02914253476760346,0.02301726153240087
2004-02-17,0.005419843175731777,0.011346758393878683,0.006106398051684173,0.008055710080136558,0.0045079309991570855,0.01083830140876578,-0.004408626546139271,0.011464649297033327,0.01214224725708225,0.01424531623790578
2004-02-18,0.008243161704834285,0.007516465271568493,0.012156150482921258,0.009409806013513032,0.011356630130532688,0.009859249160617865,0.008418602677247335,0.005617667228480431,0.009146444370634041,0.01161291951616651
2004-02-19,-0.0033318853119214888,0.005534232242525773,-0.004604826062464274,0.005531695917296582,-0.0012333051778593734,-0.001699939049868605,-0.00544565748566413,-0.0036176365113764555,0.0008978766698805278,0.0023887114670310275
2004-02-20,0.003878944879004065,0.004080897155908909,0.006362613224672947,0.0005653040075284288,0.005129930954703372,0.004860347231856415,0.00045103884978245747,0.007630460226992218,0.0022056377759981775,0.006483685696584602
2004-02-23,-0.016697480713152572,-0.022451254295946518,-0.026947933811072647,-0.018159834101986023,-0.02113506200445683,-0.01977121925250533,-0.02802373872576101,-0.022718696823213605,-0.018720780622078118,-0.011431309561484944
2004-02-24,0.003498177436621418,-0.0005697491968899093,0.010162246951470827,-0.0029431009744803394,0.0076327187091508875,-0.0007157243069758854,0.00040309199710813576,-0.008142462779648807,-0.006914485077610251,-0.013102634191744573
2004-02-25,-0.017224914509525444,-0.019500163869330175,-0.019380354842211543,-0.02133223918555322,-0.016089250718985242,-0.022494982692680195,-0.01822199033795812,-0.021876243842741554,-0.02241298976204792,-0.02045885798633032
2004-02-26,0.006320579562361869,-0.00016170908161734814,0.024130779167818306,-0.002738602787203616,0.011513243527040863,0.007562260218878528,-5.1064861509963016e-05,0.0010890431443341172,-0.009412211196121723,-0.005756597971032895
2004-02-27,0.008747893049171628,0.019446585479283532,0.009176601946713164,0.01218567902802757,0.009694213146482784,0.009788469000515517,0.016198551059403914,0.015561348762631167,0.015532475841338433,0.01870430431574217
2004-03-01,0.010814877305801638,0.013785458091351425,0.007948490170197246,0.013306116143191219,0.014035410822965184,0.01656983025779067,0.01140741720312458,0.009852558526528261,0.012016656665360574,0.01900871466747865
2004-03-02,-0.0029015060928350724,-0.0018533964000891083,-0.0031997773577630375,-0.002455778306106641,-0.0036343103990926443,-0.0021203197844744566,-0.006213526582797652,-0.004129637957946204,-0.0040648594249750045,-0.005479903587501631
2004-03-03,-0.01617826740956155,-0.01713295484555338,-0.008018945846831677,-0.012925744834410993,-0.018688588637930697,-0.0203577811672144,-0.01563697325257678,-0.013595936149127274,-0.016600464544352697,-0.009544546821398586
2004-03-04,0.005824334330389851,0.008301920683426733,-0.004192311646182605,0.011431130282803978,0.010050146752842003,0.007629909556019683,0.004541861503790595,0.008187366784574797,0.0054433400451948145,0.0024794198618211783
2004-03-05,0.0009576820936697357,-0.003997275765380152,-0.001991164804852438,-0.003163183149461958,-0.007554517211538325,-0.0076274973726936,-0.0065382286173229645,-0.006671960409463952,-0.008439507637084318,-0.007317140942990591
2004-03-08,-0.017896608260001085,-0.016155939995310564,-0.016802222327207232,-0.020373489004604332,-0.006354073583621221,-0.017580263534248464,-0.022136352563226633,-0.017753864533985707,-0.019848490311430666,-0.026992809640228075
2004-03-09,-0.008914392265758192,-0.0014314001953872175,-0.0027941341590213276,-0.009104381162677644,0.013148603460902845,-0.006892074395859194,-0.004004164228468716,-0.007589713057122728,-0.003593291617987356,-0.005388482980244582
2004-03-10,0.015488763223598444,0.022069867269257883,0.024200951040195855,0.02295495418890696,0.022658497238006232,0.026602009819899866,0.030189899150654054,0.021797227493780814,0.023342385922503848,0.025537618746157002
2004-03-11,0.009311092297252098,0.0063842953120225275,0.012354617988686535,0.01197165491893416,0.002982049500980304,0.021422410167317385,0.0070846664728782816,0.013161781740336049,0.011476777429768338,0.015171631606415367
2004-03-12,-0.0026137929628135335,-0.003540395592600551,0.00022604901311234322,-0.0005591566779006149,0.009183364400353453,0.0022287085788831123,0.005504645985799037,-0.0018683764516490256,-0.00033225005003955824,0.0004512321171308228
2004-03-15,0.015589099616899957,0.018209620156389814,0.02537317098954064,0.02872985022813411,0.024875398050548243,0.02240200181999392,0.027250566383430045,0.02947288444102423,0.020476225043433764,0.01902959536330998
2004-03-16,0.00432128586606746,0.006278185424329963,0.004900743303907158,0.004208455804100896,0.007423371277697907,0.006030412331362037,0.006160145411750788,0.001723989784858455,0.005435565571759816,0.010870164535368706
2004-03-17,0.0033604769930420963,0.0005346136862777501,0.0008379619282046162,-0.005921524682320315,0.008990201183040067,0.002714476376220935,-0.0033882733641309934,0.002685534058826081,-0.0009568936149525994,0.0013025870629870847
2004-03-18,-0.011629311266156227,-0.01741758836641837,-0.016481783093180005,-0.01250409705764549,-0.018545834919724977,-0.01842132940231286,-0.018794450143872148,-0.018541237584593695,-0.017494728136197197,-0.023525082334247154
2004-03-19,0.011113286530175251,0.013646968569413932,0.017433915141468383,0.026455511728567662,0.021194508112004014,0.01624115754562632,0.01779450063864884,0.015132655678341227,0.01639794522884393,0.013059423354705618
2004-03-22,0.00466912987227979,-0.0005596616841933429,0.0002502914672824673,0.009834001507738045,0.00511563421182343,0.003229834165115191,0.002992785087763162,0.0013725196458418546,0.006873625251011345,0.002645559740856416
2004-03-23,-0.0027733282285658024,-0.009455807179601497,-0.005416704752239044,-0.015608160665743134,-0.0009726944938439261,-0.007766201342792825,-0.008844635784466091,-0.006466689677398097,-0.003391274991738762,-0.0020705118512738883
2004-03-24,-0.0034478356014219255,-0.0020770320912415732,-0.0017301421700755967,0.000626252414508535,-0.003597178534377453,0.0010082868329104472,-0.0011160473762050662,0.0009309972372670882,0.0025663089193640786,-0.005898557556537806
2004-03-25,-0.00010217582098244132,0.0019299627638961808,-3.301756044804982e-05,-0.010692498750775837,0.001320288349938353,-0.0012331783673683067,0.003475594590631617,0.00014363691745895304,0.006153998769249276,-0.0018728426143815814
2004-03-26,0.0018867900336960134,-0.0013603984396728,-0.0022245112811851665,-0.006806667598644645,0.002814821176326439,0.0014987348398692829,-0.001011932388124355,0.005149417683343806,0.0014356603979449423,0.0006726283797297078
2004-03-29,-0.006889741253635851,-0.007346706415653506,-0.01007406286506365,-0.011424551966730215,-0.007116314534097406,-0.006119843301702702,-0.0076360824793876335,-0.018467871490012097,-0.008052451126767859,-0.00818815668727758
2004-03-30,-2.7933230305758092e-05,0.007738529241524726,0.001095402121855502,0.002008448543624204,0.006697835727551413,0.002142624822703202,-0.0053430622806992355,0.00030622516813237746,0.003764083424512743,0.0013238805493760001
2004-03-31,0.009213667792525792,0.011541642192663942,0.011140587573291647,0.014208687331312173,0.013663832879217996,0.011325254904224298,0.010073214314277403,0.01338741329708396,0.011481769200935587,0.010421496095342524
2004-04-01,0.006053042608402643,0.009318088815946517,0.007039584039335849,0.01069194956957627,0.0071514943462035055,0.008223249254718826,0.004498486465530488,0.009678663152602211,0.008289085811863014,0.007460139927237995
2004-04-02,0.005721518675242633,-0.0015194837083882485,0.00966794033872896,0.005657581026691289,0.005595036593324767,0.006549074807579213,0.012638267365998289,0.00416395218380206,0.0070418978952768085,0.005285431212893744
2004-04-05,0.005654504410473961,-0.0014905119785515429,0.0043968738739617545,0.00446200830274136,-0.018395652056899393,0.0025851515090204004,0.006281171280161448,0.0011105624499646756,0.00397795590086469,-0.0028305725143820573
2004-04-06,0.003806041733803173,0.0063841856646692135,0.009335982857718571,0.01023267033298616,0.0035555594946463857,0.005210179899606002,0.005497764861957429,0.005090536198071304,0.0060266726970314285,0.010232246055073429
2004-04-07,-0.0019201056124231108,-0.0014722042437420309,-0.0008899782900799682,-0.0015934667464305072,-2.3145167857939824e-05,0.0019626336532612204,0.0010570846545698443,-0.0029618854970673357,-0.005460292090074785,-0.002163777540811295
2004-04-08,-0.003806486967287796,-0.0008223634939439532,-0.002713341962527079,2.2613370052955992e-05,-0.006670646715242173,-0.004188536854597835,-0.005753579265321293,-0.008115742585598062,-0.008400829210528161,-0.0020488332793543755
